t,x,y,z,Gx,Gy,Gz,FillX,FillY,FillZ
-9.96,	0,	0,	0,	0,	0,	0,	0,	0,	0
0.04,	-30.6565117351,	-29.7754544508,	0,	5584.38904615,	-13375.6398769,	-1716.53636923,	158.483787427,	-417.463224687,	-1716.53636923
0.04,	-30.6565117351,	-29.7754544508,	0,	5591.58855385,	-13392.3837538,	-1738.66289231,	157.829702845,	-418.029835723,	-1738.66289231
0.04,	-34.5633881315,	-22.0757592881,	0,	5598.78806154,	-13409.1276308,	-1730.67187692,	157.045506591,	-418.265794512,	-1730.67187692
0.04,	-34.5633881315,	-22.0757592881,	0,	5605.98756923,	-13425.8715077,	-1722.68086154,	156.292678186,	-418.492314949,	-1722.68086154
0.04,	20.0920165604,	36.7923852858,	0,	5613.18707692,	-13442.6153846,	-1735.64061538,	157.756179106,	-416.355048786,	-1735.64061538
0.04,	20.0920165604,	36.7923852858,	0,	5620.38658462,	-13459.3592615,	-1748.60036923,	159.161139989,	-414.303273269,	-1748.60036923
0.04,	-36.760051892,	-42.8988329308,	0,	5627.58609231,	-13476.1031385,	-1757.30473846,	158.235819698,	-415.521217502,	-1757.30473846
0.04,	-36.760051892,	-42.8988329308,	0,	5634.7856,	-13492.8470154,	-1766.00910769,	157.347512219,	-416.690443965,	-1766.00910769
0.04,	-36.760051892,	-42.8988329308,	0,	5641.98510769,	-13509.5908923,	-1774.71347692,	156.494737039,	-417.81290137,	-1774.71347692
0.04,	-40.2404869744,	40.3387679454,	0,	5649.18461538,	-13526.3347692,	-1758.52123077,	155.536855463,	-415.560956444,	-1758.52123077
0.04,	-40.2404869744,	40.3387679454,	0,	5656.38412308,	-13543.0786462,	-1742.32898462,	154.61728915,	-413.399089314,	-1742.32898462
0.04,	26.65452365,	-45.1339709902,	0,	5663.58363077,	-13578.2323692,	-1750.70658462,	156.410305915,	-432.416058735,	-1750.70658462
0.04,	26.65452365,	-45.1339709902,	0,	5670.78313846,	-13613.3860923,	-1759.08418462,	158.131602009,	-450.672349379,	-1759.08418462
0.04,	35.9536263535,	27.8909450604,	0,	5677.98264615,	-13617.9318154,	-1753.59286154,	160.156010367,	-435.893711755,	-1753.59286154
0.04,	35.9536263535,	27.8909450604,	0,	5685.18215385,	-13622.4775385,	-1748.10153846,	162.099442391,	-421.706219637,	-1748.10153846
0.04,	35.9536263535,	27.8909450604,	0,	5692.38166154,	-13627.0232615,	-1742.61021538,	163.965137135,	-408.086227203,	-1742.61021538
0.04,	-47.7178358269,	31.8929657601,	0,	5699.58116923,	-13629.1720615,	-1729.08012308,	162.409345601,	-392.549907484,	-1729.08012308
0.04,	-47.7178358269,	31.8929657601,	0,	5706.78067692,	-13631.3208615,	-1715.55003077,	160.915785728,	-377.635040554,	-1715.55003077
0.04,	-39.1351003798,	20.1758270456,	0,	5713.98018462,	-13662.2770462,	-1717.76947692,	159.825277669,	-391.440543081,	-1717.76947692
0.04,	-39.1351003798,	20.1758270456,	0,	5721.17969231,	-13693.2332308,	-1719.98892308,	158.778389931,	-404.693825507,	-1719.98892308
0.04,	-39.5900807622,	50.1300689657,	0,	5728.3792,	-13709.5241846,	-1722.20836923,	157.755178488,	-402.14018542,	-1722.20836923
0.04,	-39.5900807622,	50.1300689657,	0,	5735.57870769,	-13725.8151385,	-1724.42781538,	156.772895503,	-399.688690937,	-1724.42781538
0.04,	-39.5900807622,	50.1300689657,	0,	5742.77821538,	-13742.1060923,	-1726.64726154,	155.829903837,	-397.335256233,	-1726.64726154
0.04,	-15.3685897281,	-48.9216412287,	0,	5749.97772308,	-13766.5785846,	-1728.86670769,	155.893491479,	-406.892304248,	-1728.86670769
0.04,	-15.3685897281,	-48.9216412287,	0,	5757.17723077,	-13791.0510769,	-1731.08615385,	155.954535615,	-416.067070343,	-1731.08615385
0.04,	42.455118671,	-41.3798586681,	0,	5764.37673846,	-13795.3506462,	-1733.3056,	158.326086322,	-405.207168338,	-1733.3056
0.04,	42.455118671,	-41.3798586681,	0,	5771.57624615,	-13799.6502154,	-1735.52504615,	160.602775001,	-394.781662412,	-1735.52504615
0.04,	25.7340725792,	-42.7075351498,	0,	5778.77575385,	-13816.5522462,	-1737.74449231,	162.119554288,	-396.92464686,	-1737.74449231
0.04,	25.7340725792,	-42.7075351498,	0,	5785.97526154,	-13833.4542769,	-1739.96393846,	163.575662405,	-398.98191193,	-1739.96393846
0.04,	25.7340725792,	-42.7075351498,	0,	5793.17476923,	-13850.3563077,	-1742.18338462,	164.973526196,	-400.956886398,	-1742.18338462
0.04,	42.2767010113,	-36.9968630412,	0,	5798.00135385,	-13867.2583385,	-1744.40283077,	164.69917442,	-402.624435002,	-1744.40283077
0.04,	42.2767010113,	-36.9968630412,	0,	5802.82793846,	-13884.1603692,	-1746.62227692,	164.435796714,	-404.225281662,	-1746.62227692
0.04,	61.9873578898,	8.68977153697,	0,	5807.64221538,	-13901.0624,	-1748.84172308,	164.959565007,	-403.934629072,	-1748.84172308
0.04,	61.9873578898,	8.68977153697,	0,	5812.45649231,	-13917.9644308,	-1751.06116923,	165.462382569,	-403.655602586,	-1751.06116923
0.04,	35.592176266,	1.28768762187,	0,	5808.912,	-13934.8664615,	-1753.28061538,	156.864861701,	-403.683820517,	-1753.28061538
0.04,	35.592176266,	1.28768762187,	0,	5805.36750769,	-13951.7684923,	-1755.50006154,	148.611241668,	-403.710909729,	-1755.50006154
0.04,	35.592176266,	1.28768762187,	0,	5801.82301538,	-13968.6705231,	-1757.71950769,	140.687766437,	-403.736915374,	-1757.71950769
0.04,	37.6436433599,	1.60761713685,	0,	5804.26313846,	-13984.0057846,	-1759.93895385,	138.908519668,	-402.24498515,	-1759.93895385
0.04,	37.6436433599,	1.60761713685,	0,	5806.70326154,	-13999.3410462,	-1762.1584,	137.200442769,	-400.812732136,	-1762.1584
0.04,	-81.0446257801,	-6.03929565182,	0,	5812.92984615,	-14022.8812308,	-1764.37784615,	134.448161258,	-407.620371907,	-1764.37784615
0.04,	-81.0446257801,	-6.03929565182,	0,	5819.15643077,	-14046.4214154,	-1766.59729231,	131.805971007,	-414.155706088,	-1766.59729231
0.04,	-32.1602353038,	5.74087610167,	0,	5831.05870769,	-14057.2163692,	-1768.81673846,	136.673508601,	-407.722998492,	-1768.81673846
0.04,	-32.1602353038,	5.74087610167,	0,	5842.96098462,	-14068.0113231,	-1771.03618462,	141.346344691,	-401.547599201,	-1771.03618462
0.04,	-32.1602353038,	5.74087610167,	0,	5854.86326154,	-14078.8062769,	-1773.25563077,	145.832267337,	-395.619215881,	-1773.25563077
0.04,	-26.4106116844,	-41.8593643787,	0,	5849.11938462,	-14101.4344615,	-1775.47507692,	133.42843033,	-403.191879052,	-1775.47507692
0.04,	-26.4106116844,	-41.8593643787,	0,	5843.37550769,	-14124.0626462,	-1777.69452308,	121.520746803,	-410.461635696,	-1777.69452308
0.04,	-27.2771551088,	57.5405850338,	0,	5838.72763077,	-14154.7400615,	-1779.91396923,	111.106868881,	-421.191865636,	-1779.91396923
0.04,	-27.2771551088,	57.5405850338,	0,	5834.07975385,	-14185.4174769,	-1782.13341538,	101.109546075,	-431.492886378,	-1782.13341538
0.04,	11.2088666809,	-52.1462766052,	0,	5842.81156923,	-14215.6352,	-1784.35286154,	105.896061669,	-445.328036141,	-1784.35286154
0.04,	11.2088666809,	-52.1462766052,	0,	5851.54338462,	-14245.8529231,	-1786.57230769,	110.491116638,	-458.609779914,	-1786.57230769
0.04,	26.1843721089,	63.753822544,	0,	5864.67273846,	-14263.4804923,	-1788.79175385,	119.723026549,	-454.637702277,	-1788.79175385
0.04,	26.1843721089,	63.753822544,	0,	5877.80209231,	-14281.1080615,	-1791.0112,	128.585660064,	-450.824507746,	-1791.0112
0.04,	26.1843721089,	63.753822544,	0,	5890.93144615,	-14298.7356308,	-1793.23064615,	137.093788238,	-447.163840995,	-1793.23064615
0.04,	-37.8903556928,	-4.71599735144,	0,	5887.34449231,	-14322.5152,	-1795.45009231,	126.650946789,	-452.294313711,	-1795.45009231
0.04,	-37.8903556928,	-4.71599735144,	0,	5883.75753846,	-14346.2947692,	-1797.66953846,	116.625818997,	-457.219567518,	-1797.66953846
0.04,	31.3780400476,	-8.62277668401,	0,	5876.36750769,	-14372.1241846,	-1799.88898462,	106.121478301,	-464.071934654,	-1799.88898462
0.04,	31.3780400476,	-8.62277668401,	0,	5868.97747692,	-14397.9536,	-1802.10843077,	96.0373112321,	-470.650207105,	-1802.10843077
0.04,	-31.8418455574,	-38.1213799858,	0,	5876.68898462,	-14408.4999385,	-1804.32787692,	98.3251923451,	-463.473538943,	-1804.32787692
0.04,	-31.8418455574,	-38.1213799858,	0,	5884.40049231,	-14419.0462769,	-1806.54732308,	100.521558214,	-456.583937508,	-1806.54732308
0.04,	-31.8418455574,	-38.1213799858,	0,	5892.112,	-14429.5926154,	-1808.76676923,	102.630069447,	-449.96992013,	-1808.76676923
0.04,	-13.0533545972,	-45.9715842896,	0,	5905.48135385,	-14443.4491077,	-1810.98621538,	110.837312178,	-447.112219312,	-1810.98621538
0.04,	-13.0533545972,	-45.9715842896,	0,	5918.85070769,	-14457.3056,	-1813.20566154,	118.716265199,	-444.368826526,	-1813.20566154
0.04,	53.3003616517,	-34.3795841318,	0,	5916.93329231,	-14466.1288615,	-1815.42510769,	114.258910288,	-436.439587907,	-1815.42510769
0.04,	53.3003616517,	-34.3795841318,	0,	5915.01587692,	-14474.9521231,	-1817.64455385,	109.979849573,	-428.827518833,	-1817.64455385
0.04,	26.0054191745,	28.1057817786,	0,	5915.93107692,	-14490.4012308,	-1819.864,	107.499464357,	-425.381330193,	-1819.864
0.04,	26.0054191745,	28.1057817786,	0,	5916.84627692,	-14505.8503385,	-1822.08344615,	105.11829455,	-422.072989099,	-1822.08344615
0.04,	26.0054191745,	28.1057817786,	0,	5917.76147692,	-14521.2994462,	-1824.30289231,	102.832371535,	-418.896981649,	-1824.30289231
0.04,	-24.8917166569,	23.9401043792,	0,	5936.64344615,	-14537.3922462,	-1826.52233846,	115.850098469,	-416.632586208,	-1826.52233846
0.04,	-24.8917166569,	23.9401043792,	0,	5955.52541538,	-14553.4850462,	-1828.74178462,	128.347116325,	-414.458766584,	-1828.74178462
0.04,	39.7227806954,	-26.367242834,	0,	5943.53538462,	-14562.9772308,	-1830.96123077,	113.291713362,	-408.047602865,	-1830.96123077
0.04,	39.7227806954,	-26.367242834,	0,	5931.54535385,	-14572.4694154,	-1833.18067692,	98.8385265167,	-401.892885694,	-1833.18067692
0.04,	-4.07504701062,	5.82431378839,	0,	5956.4064,	-14589.2132923,	-1835.40012308,	118.588587883,	-401.658319561,	-1835.40012308
0.04,	-4.07504701062,	5.82431378839,	0,	5981.26744615,	-14605.9571692,	-1837.61956923,	137.548646795,	-401.433136073,	-1837.61956923
0.04,	-4.07504701062,	5.82431378839,	0,	6006.12849231,	-14622.7010462,	-1839.83901538,	155.750303351,	-401.216959925,	-1839.83901538
0.04,	2.60122240467,	21.5102382532,	0,	6033.34276923,	-14639.4449231,	-1842.05846154,	175.750045959,	-400.381993844,	-1842.05846154
0.04,	2.60122240467,	21.5102382532,	0,	6060.55704615,	-14656.1888,	-1844.27790769,	194.949798863,	-399.580426406,	-1844.27790769
0.04,	5.71331614866,	-64.9014525116,	0,	6069.04270769,	-14672.9326769,	-1846.49735385,	195.526574631,	-402.267389297,	-1846.49735385
0.04,	5.71331614866,	-64.9014525116,	0,	6077.52836923,	-14689.6765538,	-1848.7168,	196.080279369,	-404.846873671,	-1848.7168
0.04,	32.0411678878,	-38.2391020522,	0,	6101.31803077,	-14706.4204308,	-1850.93624615,	212.356789987,	-406.256684653,	-1850.93624615
0.04,	32.0411678878,	-38.2391020522,	0,	6125.10769231,	-14723.1643077,	-1853.15569231,	227.98224018,	-407.610103195,	-1853.15569231
0.04,	32.0411678878,	-38.2391020522,	0,	6148.89735385,	-14739.9081846,	-1855.37513846,	242.982672365,	-408.909384995,	-1855.37513846
0.04,	-12.9828963059,	18.3492233384,	0,	6154.56701538,	-14756.6520615,	-1857.59458462,	238.186924695,	-407.893162508,	-1857.59458462
0.04,	-12.9828963059,	18.3492233384,	0,	6160.23667692,	-14773.3959385,	-1859.81403077,	233.583006932,	-406.917588921,	-1859.81403077
0.04,	18.7793213272,	23.4729169535,	0,	6150.95064615,	-14790.1398154,	-1879.21255385,	216.076269969,	-405.776090532,	-1879.21255385
0.04,	18.7793213272,	23.4729169535,	0,	6141.66461538,	-14806.8836923,	-1898.61107692,	199.269802485,	-404.680252078,	-1898.61107692
0.04,	19.2086649153,	-38.4413751923,	0,	6152.4192,	-14823.6275692,	-1918.65390769,	202.391758213,	-406.104818849,	-1918.65390769
0.04,	19.2086649153,	-38.4413751923,	0,	6163.17378462,	-14840.3714462,	-1938.69673846,	205.388835712,	-407.472402949,	-1938.69673846
0.04,	19.2086649153,	-38.4413751923,	0,	6173.92836923,	-14857.1153231,	-1958.73956923,	208.266030111,	-408.785283685,	-1958.73956923
0.04,	53.1222740498,	-27.641691528,	0,	6173.52849231,	-14873.8592,	-1946.8224,	201.676398022,	-409.613661845,	-1946.8224
0.04,	53.1222740498,	-27.641691528,	0,	6173.12861538,	-14890.6030769,	-1934.90523077,	195.350351217,	-410.408904878,	-1934.90523077
0.04,	-31.2841418463,	53.6877215412,	0,	6177.79335385,	-14907.3469538,	-1928.85144615,	190.763120418,	-407.919161668,	-1928.85144615
0.04,	-31.2841418463,	53.6877215412,	0,	6182.45809231,	-14924.0908308,	-1922.79766154,	186.35937885,	-405.529008185,	-1922.79766154
0.04,	-29.895331284,	-9.1286927115,	0,	6189.6576,	-14940.8347077,	-1910.63310769,	184.620717829,	-405.747117413,	-1910.63310769
0.04,	-29.895331284,	-9.1286927115,	0,	6196.85710769,	-14957.5785846,	-1898.46855385,	182.95160325,	-405.956502271,	-1898.46855385
0.04,	-29.895331284,	-9.1286927115,	0,	6204.05661538,	-14974.3224615,	-1886.304,	181.349253253,	-406.157511735,	-1886.304
0.04,	24.1781493519,	-20.2677712918,	0,	6211.25612308,	-14991.0663385,	-1897.32098462,	181.973936481,	-406.796043963,	-1897.32098462
0.04,	24.1781493519,	-20.2677712918,	0,	6218.45563077,	-15007.8102154,	-1908.33796923,	182.573632381,	-407.409034902,	-1908.33796923
0.04,	-33.4520119477,	-39.5535949603,	0,	6225.65513846,	-15024.5540923,	-1896.3488,	180.844133992,	-408.768939151,	-1896.3488
0.04,	-33.4520119477,	-39.5535949603,	0,	6232.85464615,	-15041.2979692,	-1884.35963077,	179.183815539,	-410.074447229,	-1884.35963077
0.04,	-33.4520119477,	-39.5535949603,	0,	6240.05415385,	-15058.0418462,	-1892.024,	177.589909824,	-411.327734985,	-1892.024
0.04,	42.3430868985,	37.5020115848,	0,	6247.25366154,	-15074.7857231,	-1899.68836923,	179.091564292,	-409.448666968,	-1899.68836923
0.04,	42.3430868985,	37.5020115848,	0,	6254.45316923,	-15091.5296,	-1907.35273846,	180.533152581,	-407.644761672,	-1907.35273846
0.04,	49.1092545308,	-22.5368564781,	0,	6261.65267692,	-15108.2734769,	-1926.79926154,	182.187724044,	-408.31456731,	-1926.79926154
0.04,	49.1092545308,	-22.5368564781,	0,	6268.85218462,	-15125.0173538,	-1946.24578462,	183.776112648,	-408.957580723,	-1946.24578462
0.04,	-61.1246761383,	-28.6852307797,	0,	6276.05169231,	-15141.7612308,	-1958.42276923,	180.891608481,	-409.820808572,	-1958.42276923
0.04,	-61.1246761383,	-28.6852307797,	0,	6283.2512,	-15158.5051077,	-1970.59975385,	178.122484481,	-410.649507306,	-1970.59975385
0.04,	-61.1246761383,	-28.6852307797,	0,	6290.45070769,	-15175.2489846,	-1982.77673846,	175.46412544,	-411.445058091,	-1982.77673846
0.04,	-61.5641903944,	-11.044947974,	0,	6297.65021538,	-15207.7442462,	-1987.21156923,	172.894520192,	-426.624504764,	-1987.21156923
0.04,	-61.5641903944,	-11.044947974,	0,	6304.84972308,	-15240.2395077,	-1991.6464,	170.427699153,	-441.196773569,	-1991.6464
0.04,	-24.0304981864,	59.3089606621,	0,	6312.04923077,	-15256.4787692,	-1993.86584615,	169.560898644,	-436.766235277,	-1993.86584615
0.04,	-24.0304981864,	59.3089606621,	0,	6319.24873846,	-15272.7180308,	-1996.08529231,	168.728770155,	-432.512918516,	-1996.08529231
0.04,	-57.1289557521,	32.7521603296,	0,	6326.44824615,	-15294.6009846,	-1998.30473846,	166.605988504,	-434.909951054,	-1998.30473846
0.04,	-57.1289557521,	32.7521603296,	0,	6333.64775385,	-15316.4839385,	-2000.52418462,	164.568118118,	-437.211102291,	-2000.52418462
0.04,	-57.1289557521,	32.7521603296,	0,	6340.84726154,	-15338.3668923,	-2002.74363077,	162.611762548,	-439.420207479,	-2002.74363077
0.04,	38.3506302527,	-48.2706629787,	0,	6348.04676923,	-15348.8701538,	-2004.96307692,	164.552844641,	-433.857356776,	-2004.96307692
0.04,	38.3506302527,	-48.2706629787,	0,	6355.24627692,	-15359.3734154,	-2007.18252308,	166.41628345,	-428.517020101,	-2007.18252308
0.04,	-20.5939901284,	-54.0606797624,	0,	6362.44578462,	-15387.4926769,	-2009.40196923,	165.847399891,	-440.533257564,	-2009.40196923
0.04,	-20.5939901284,	-54.0606797624,	0,	6369.64529231,	-15415.6119385,	-2011.62141538,	165.301271675,	-452.068845529,	-2011.62141538
0.04,	-9.36964628769,	-37.3565176175,	0,	6376.8448,	-15436.1576615,	-2013.84086154,	165.225962341,	-455.204246566,	-2013.84086154
0.04,	-9.36964628769,	-37.3565176175,	0,	6384.04430769,	-15456.7033846,	-2016.06030769,	165.153665381,	-458.214231562,	-2016.06030769
0.04,	-9.36964628769,	-37.3565176175,	0,	6391.24381538,	-15477.2491077,	-2018.27975385,	165.084260299,	-461.103817158,	-2018.27975385
0.04,	27.9669065483,	-21.5623656461,	0,	6398.44332308,	-15509.4545231,	-2020.4992,	166.511093533,	-474.439357867,	-2020.4992
0.04,	27.9669065483,	-21.5623656461,	0,	6405.64283077,	-15541.6599385,	-2022.71864615,	167.880853438,	-487.241476948,	-2022.71864615
0.04,	41.663552981,	-17.2014446165,	0,	6412.84233846,	-15546.6173538,	-2024.93809231,	169.743688805,	-473.198994423,	-2024.93809231
0.04,	41.663552981,	-17.2014446165,	0,	6420.04184615,	-15551.5747692,	-2027.15753846,	171.532010756,	-459.7182112,	-2027.15753846
0.04,	-30.9321883968,	-33.9900405305,	0,	6427.24135385,	-15571.5038769,	-2029.37698462,	170.344970175,	-461.821027758,	-2029.37698462
0.04,	-30.9321883968,	-33.9900405305,	0,	6434.44086154,	-15591.4329846,	-2031.59643077,	169.205411217,	-463.839731654,	-2031.59643077
0.04,	-30.9321883968,	-33.9900405305,	0,	6441.64036923,	-15611.3620923,	-2033.81587692,	168.111434617,	-465.777687393,	-2033.81587692
0.04,	41.2283216996,	-37.7978760151,	0,	6454.96910769,	-15623.7305846,	-2036.03532308,	175.831699023,	-460.532247554,	-2036.03532308
0.04,	41.2283216996,	-37.7978760151,	0,	6468.29784615,	-15636.0990769,	-2038.25476923,	183.243152853,	-455.496625308,	-2038.25476923
0.04,	81.4083225277,	6.76242903083,	0,	6485.6912,	-15639.6435692,	-2040.47421538,	195.867379332,	-440.408975749,	-2040.47421538
0.04,	81.4083225277,	6.76242903083,	0,	6503.08455385,	-15643.1880615,	-2042.69366154,	207.986636753,	-425.924832174,	-2042.69366154
0.04,	32.1965613933,	-49.386859127,	0,	6525.01021538,	-15665.4747077,	-2044.91310769,	222.003668815,	-432.258493559,	-2044.91310769
0.04,	32.1965613933,	-49.386859127,	0,	6546.93587692,	-15687.7613538,	-2047.13255385,	235.460019595,	-438.33880849,	-2047.13255385
0.04,	32.1965613933,	-49.386859127,	0,	6568.86153846,	-15710.048,	-2049.352,	248.378116344,	-444.175910823,	-2049.352
0.04,	17.0366379586,	-42.9565271275,	0,	6561.77427692,	-15730.7568,	-2051.57144615,	232.320686132,	-448.007583475,	-2051.57144615
0.04,	17.0366379586,	-42.9565271275,	0,	6554.68701538,	-15751.4656,	-2053.79089231,	216.905553128,	-451.685989221,	-2053.79089231
0.04,	1.85495334153,	-8.30745155633,	0,	6550.74190769,	-15755.6365538,	-2056.01033846,	204.516225752,	-437.954963407,	-2056.01033846
0.04,	1.85495334153,	-8.30745155633,	0,	6546.7968,	-15759.8075077,	-2058.22978462,	192.622471471,	-424.773178625,	-2058.22978462
0.04,	40.2269172438,	-34.748066174,	0,	6556.87876923,	-15766.8227692,	-2060.44923077,	196.205339763,	-415.906825204,	-2060.44923077
0.04,	40.2269172438,	-34.748066174,	0,	6566.96073846,	-15773.8380308,	-2062.66867692,	199.644893324,	-407.39512592,	-2062.66867692
0.04,	40.2269172438,	-34.748066174,	0,	6577.04270769,	-15780.8532923,	-2064.88812308,	202.946864742,	-399.223894607,	-2064.88812308
0.04,	41.188788247,	41.6389144819,	0,	6568.23236923,	-15777.6445538,	-2067.10756923,	188.018616759,	-378.50899332,	-2067.10756923
0.04,	41.188788247,	41.6389144819,	0,	6559.42203077,	-15774.4358154,	-2069.32701538,	173.687498696,	-358.622688085,	-2069.32701538
0.04,	34.1018239953,	18.6844642814,	0,	6549.99753846,	-15778.6498462,	-2071.54646154,	159.056559092,	-347.575871529,	-2071.54646154
0.04,	34.1018239953,	18.6844642814,	0,	6540.57304615,	-15782.8638769,	-2073.76590769,	145.010857073,	-336.970927635,	-2073.76590769
0.04,	10.214305474,	-2.25059249612,	0,	6530.37809231,	-15783.1597538,	-2075.98535385,	129.831839317,	-323.866156076,	-2075.98535385
0.04,	10.214305474,	-2.25059249612,	0,	6520.18313846,	-15783.4556308,	-2078.2048,	115.259982271,	-311.285575379,	-2078.2048
0.04,	10.214305474,	-2.25059249612,	0,	6511.25895385,	-15782.3558154,	-2080.42424615,	102.490937968,	-297.868353294,	-2080.42424615
0.04,	13.9951070805,	75.0749658942,	0,	6502.33476923,	-15781.256,	-2082.64369231,	90.3838875019,	-281.894797757,	-2082.64369231
0.04,	13.9951070805,	75.0749658942,	0,	6493.41058462,	-15780.1561846,	-2084.86313846,	78.7611190543,	-266.560184442,	-2084.86313846
0.04,	71.728811096,	-12.0070763103,	0,	6519.6144,	-15786.0028308,	-2087.08258462,	103.635489505,	-261.990840424,	-2087.08258462
0.04,	71.728811096,	-12.0070763103,	0,	6545.81821538,	-15791.8494769,	-2089.30203077,	127.514885138,	-257.604270168,	-2089.30203077
0.04,	-4.84994864305,	-66.0288656879,	0,	6569.64664615,	-15824.4844308,	-2091.52147692,	145.095585325,	-281.270809681,	-2091.52147692
0.04,	-4.84994864305,	-66.0288656879,	0,	6593.47507692,	-15857.1193846,	-2093.74092308,	161.973057505,	-303.990687613,	-2093.74092308
0.04,	-4.84994864305,	-66.0288656879,	0,	6589.24935385,	-15888.9783385,	-2095.96036923,	151.243443105,	-325.056810429,	-2095.96036923
0.04,	-50.3943894806,	-39.2829156523,	0,	6585.02363077,	-15920.8372923,	-2098.17981538,	139.121235648,	-344.21045033,	-2098.17981538
0.04,	-50.3943894806,	-39.2829156523,	0,	6580.79790769,	-15952.6962462,	-2100.39926154,	127.483916489,	-362.597944635,	-2100.39926154
0.04,	-30.3210282119,	-14.418501482,	0,	6570.41403077,	-15969.4401231,	-2102.61870769,	111.203196855,	-364.744888755,	-2102.61870769
0.04,	-30.3210282119,	-14.418501482,	0,	6560.03015385,	-15986.184,	-2104.83815385,	95.573706006,	-366.80595511,	-2104.83815385
0.04,	32.4040612264,	26.7845017499,	0,	6572.00381538,	-16002.9278769,	-2107.0576,	104.541635292,	-367.136458682,	-2107.0576
0.04,	32.4040612264,	26.7845017499,	0,	6583.97747692,	-16019.6717538,	-2109.27704615,	113.150847406,	-367.453742111,	-2109.27704615
0.04,	-9.53139281819,	78.870900264,	0,	6603.50129231,	-16036.4156308,	-2111.49649231,	126.986420566,	-365.674878262,	-2111.49649231
0.04,	-9.53139281819,	78.870900264,	0,	6623.02510769,	-16053.1595077,	-2113.71593846,	140.2685708,	-363.967168967,	-2113.71593846
0.04,	-9.53139281819,	78.870900264,	0,	6642.54892308,	-16069.9033846,	-2115.93538462,	153.019435025,	-362.327768044,	-2115.93538462
0.04,	-57.4217488609,	-21.6867172265,	0,	6669.79766154,	-16086.6472615,	-2118.15483077,	170.760576592,	-364.776247858,	-2118.15483077
0.04,	-57.4217488609,	-21.6867172265,	0,	6697.0464,	-16103.3911385,	-2120.37427692,	187.792072497,	-367.126788478,	-2120.37427692
0.04,	40.522674565,	-40.4413122174,	0,	6703.83175385,	-16120.1350154,	-2122.59372308,	188.415236272,	-370.133491274,	-2122.59372308
0.04,	40.522674565,	-40.4413122174,	0,	6710.61710769,	-16136.8788923,	-2124.81316923,	189.013473496,	-373.019925958,	-2124.81316923
0.04,	40.522674565,	-40.4413122174,	0,	6717.40246154,	-16153.6227692,	-2127.03261538,	189.587781231,	-375.790903255,	-2127.03261538
0.04,	-21.9444912623,	31.6147183392,	0,	6718.68135385,	-16170.3666462,	-2129.25206154,	182.354226947,	-375.568800237,	-2129.25206154
0.04,	-21.9444912623,	31.6147183392,	0,	6719.96024615,	-16187.1105231,	-2131.47150769,	175.410014834,	-375.35558134,	-2131.47150769
0.04,	-37.7913357983,	-36.005748386,	0,	6712.26929231,	-16203.8544,	-2128.18203077,	159.498645116,	-377.855709868,	-2128.18203077
0.04,	-37.7913357983,	-36.005748386,	0,	6704.57833846,	-16220.5982769,	-2124.89255385,	144.223730187,	-380.255833255,	-2124.89255385
0.04,	-4.12100623446,	36.9281427264,	0,	6701.78461538,	-16237.3421538,	-2144.93538462,	135.607966577,	-379.642596062,	-2144.93538462
0.04,	-4.12100623446,	36.9281427264,	0,	6698.99089231,	-16254.0860308,	-2164.97821538,	127.33683351,	-379.053888356,	-2164.97821538
0.04,	-4.12100623446,	36.9281427264,	0,	6696.19716923,	-16270.8299077,	-2185.02104615,	119.396545767,	-378.488728959,	-2185.02104615
0.04,	4.30228573152,	17.3766131111,	0,	6702.06929231,	-16287.5737846,	-2206.03249231,	120.430013519,	-378.728237123,	-2206.03249231
0.04,	4.30228573152,	17.3766131111,	0,	6707.94141538,	-16304.3176615,	-2227.04393846,	121.422142562,	-378.958164959,	-2227.04393846
0.04,	32.4897748494,	-27.4140206904,	0,	6714.12123077,	-16321.0615385,	-2246.50461538,	123.797470622,	-380.970521035,	-2246.50461538
0.04,	32.4897748494,	-27.4140206904,	0,	6720.30104615,	-16337.8054154,	-2265.96529231,	126.077785561,	-382.902382867,	-2265.96529231
0.04,	-11.9544434755,	12.0776857231,	0,	6723.1744,	-16354.5492923,	-2282.45058462,	123.314916092,	-383.17730197,	-2282.45058462
0.04,	-11.9544434755,	12.0776857231,	0,	6726.04775385,	-16371.2931692,	-2298.93587692,	120.662561401,	-383.441224308,	-2298.93587692
0.04,	-11.9544434755,	12.0776857231,	0,	6728.92110769,	-16388.0370462,	-2315.42116923,	118.116300898,	-383.694589753,	-2315.42116923
0.04,	56.8996969106,	32.1910617065,	0,	6724.08430769,	-16404.7809231,	-2327.66584615,	111.024308739,	-383.133285541,	-2327.66584615
0.04,	56.8996969106,	32.1910617065,	0,	6719.24750769,	-16421.5248,	-2339.91052308,	104.215996266,	-382.594433497,	-2339.91052308
0.04,	56.6097486564,	-33.3767112592,	0,	6725.76332308,	-16438.2686769,	-2325.07150769,	108.566929131,	-384.699846454,	-2325.07150769
0.04,	56.6097486564,	-33.3767112592,	0,	6732.27913846,	-16455.0125538,	-2310.23249231,	112.743824681,	-386.721042892,	-2310.23249231
0.04,	44.5899570246,	-33.0501090578,	0,	6748.90756923,	-16471.7564308,	-2323.44147692,	125.980963513,	-388.648327385,	-2323.44147692
