t,x,y,z,Gx,Gy,Gz,FillX,FillY,FillZ
0.04,	-40.2404869744,	40.3387679454,	0,	3399.11273282,	-4581.41581679,	13.3818015267,	26.0261073199,	-104.929919661,	13.3818015267
0.04,	26.65452365,	-45.1339709902,	0,	3400.87917557,	-4594.68494656,	9.75590839695,	27.7470290112,	-115.276446295,	9.75590839695
0.04,	26.65452365,	-45.1339709902,	0,	3402.64561832,	-4607.95407634,	6.13001526718,	29.399113835,	-125.209111863,	6.13001526718
0.04,	35.9536263535,	27.8909450604,	0,	3404.41206107,	-4606.03603053,	9.38564885496,	31.3570793739,	-117.243785616,	9.38564885496
0.04,	35.9536263535,	27.8909450604,	0,	3406.17850382,	-4604.11798473,	12.6412824427,	33.2367262912,	-109.59707242,	12.6412824427
0.04,	35.9536263535,	27.8909450604,	0,	3407.94494656,	-4602.19993893,	15.8969160305,	35.0411873319,	-102.256227751,	15.8969160305
0.04,	-47.7178358269,	31.8929657601,	0,	3409.71138931,	-4599.09258015,	23.1412519084,	33.4266114437,	-93.9071955832,	23.1412519084
0.04,	-47.7178358269,	31.8929657601,	0,	3411.47783206,	-4595.98522137,	30.3855877863,	31.876618591,	-85.892124702,	30.3855877863
0.04,	-39.1351003798,	20.1758270456,	0,	3413.24427481,	-4607.17160305,	29.8152671756,	30.7319348704,	-92.3883330443,	29.8152671756
0.04,	-39.1351003798,	20.1758270456,	0,	3415.01071756,	-4618.35798473,	29.2449465649,	29.6330384985,	-98.6246930529,	29.2449465649
0.04,	-39.5900807622,	50.1300689657,	0,	3416.77716031,	-4622.26772519,	28.6746259542,	28.5598987663,	-96.4278534119,	28.6746259542
0.04,	-39.5900807622,	50.1300689657,	0,	3418.54360305,	-4626.17746565,	28.1043053435,	27.5296846233,	-94.3188873564,	28.1043053435
0.04,	-39.5900807622,	50.1300689657,	0,	3420.3100458,	-4630.08720611,	27.5339847328,	26.540679046,	-92.2942799433,	27.5339847328
0.04,	-15.3685897281,	-48.9216412287,	0,	3422.07648855,	-4638.05648855,	26.9636641221,	26.5600933333,	-98.2098855397,	26.9636641221
0.04,	-15.3685897281,	-48.9216412287,	0,	3423.8429313,	-4646.02577099,	26.3933435115,	26.578731049,	-103.888866912,	26.3933435115
0.04,	42.455118671,	-41.3798586681,	0,	3425.60937405,	-4643.98558779,	25.8230229008,	28.909571592,	-99.4299307047,	25.8230229008
0.04,	42.455118671,	-41.3798586681,	0,	3427.37581679,	-4641.94540458,	25.2527022901,	31.1471785133,	-95.1493519453,	25.2527022901
0.04,	25.7340725792,	-42.7075351498,	0,	3429.14225954,	-4646.15835115,	24.6823816794,	32.6264393141,	-97.0961079758,	24.6823816794
0.04,	25.7340725792,	-42.7075351498,	0,	3430.90870229,	-4650.37129771,	24.1120610687,	34.0465296829,	-98.9649937651,	24.1120610687
0.04,	25.7340725792,	-42.7075351498,	0,	3432.67514504,	-4654.58424427,	23.541740458,	35.4098164369,	-100.759124123,	23.541740458
0.04,	42.2767010113,	-36.9968630412,	0,	3433.26418321,	-4658.79719084,	22.9714198473,	36.2499684611,	-102.253062382,	22.9714198473
0.04,	42.2767010113,	-36.9968630412,	0,	3433.85322137,	-4663.0101374,	22.4010992366,	37.0565144044,	-103.68724311,	22.4010992366
0.04,	61.9873578898,	8.68977153697,	0,	3434.43615267,	-4667.22308397,	21.830778626,	38.6133621896,	-103.236591227,	21.830778626
0.04,	61.9873578898,	8.68977153697,	0,	3435.01908397,	-4671.43603053,	21.2604580153,	40.1079360634,	-102.803965419,	21.2604580153
0.04,	35.592176266,	1.28768762187,	0,	3431.45453435,	-4675.6489771,	20.6901374046,	36.5053380379,	-102.684727999,	20.6901374046
0.04,	35.592176266,	1.28768762187,	0,	3427.88998473,	-4679.86192366,	20.1198167939,	33.0468439334,	-102.570260077,	20.1198167939
0.04,	35.592176266,	1.28768762187,	0,	3424.32543511,	-4684.07487023,	19.5494961832,	29.7266895932,	-102.460370871,	19.5494961832
0.04,	37.6436433599,	1.60761713685,	0,	3423.73035115,	-4687.51041221,	18.9791755725,	29.4720871331,	-101.595771656,	18.9791755725
0.04,	37.6436433599,	1.60761713685,	0,	3423.13526718,	-4690.9459542,	18.4088549618,	29.2276687715,	-100.76575641,	18.4088549618
0.04,	-81.0446257801,	-6.03929565182,	0,	3424.41896183,	-4698.45264122,	17.8385343511,	26.0491238597,	-104.183117521,	17.8385343511
0.04,	-81.0446257801,	-6.03929565182,	0,	3425.70265649,	-4705.95932824,	17.2682137405,	22.9977207443,	-107.463784189,	17.2682137405
0.04,	-32.1602353038,	5.74087610167,	0,	3429.80253435,	-4707.1420458,	16.6978931298,	24.7272852505,	-104.071006632,	16.6978931298
0.04,	-32.1602353038,	5.74087610167,	0,	3433.90241221,	-4708.32476336,	16.1275725191,	26.3876671764,	-100.813940178,	16.1275725191
0.04,	-32.1602353038,	5.74087610167,	0,	3438.00229008,	-4709.50748092,	15.5572519084,	27.9816338253,	-97.6871563813,	15.5572519084
0.04,	-26.4106116844,	-41.8593643787,	0,	3433.34644275,	-4716.56164885,	14.9869312977,	21.3363305698,	-102.226045923,	14.9869312977
0.04,	-26.4106116844,	-41.8593643787,	0,	3428.69059542,	-4723.61581679,	14.416610687,	14.9568394445,	-106.583379882,	14.416610687
0.04,	-27.2771551088,	57.5405850338,	0,	3424.57856489,	-4734.66387786,	13.8462900763,	9.3199303494,	-110.624559912,	13.8462900763
0.04,	-27.2771551088,	57.5405850338,	0,	3420.46653435,	-4745.71193893,	13.2759694657,	3.9084976181,	-114.50409274,	13.2759694657
0.04,	11.2088666809,	-52.1462766052,	0,	3422.99328244,	-4756.5319084,	12.705648855,	6.62619054855,	-122.396950781,	12.705648855
0.04,	11.2088666809,	-52.1462766052,	0,	3425.52003053,	-4767.35187786,	12.1353282443,	9.23517576178,	-129.974094501,	12.1353282443
0.04,	26.1843721089,	63.753822544,	0,	3430.22876336,	-4771.92482443,	11.5650076336,	14.4335271271,	-126.615006522,	11.5650076336
0.04,	26.1843721089,	63.753822544,	0,	3434.93749618,	-4776.49777099,	10.9946870229,	19.4239444378,	-123.390282061,	10.9946870229
0.04,	26.1843721089,	63.753822544,	0,	3439.64622901,	-4781.07071756,	10.4243664122,	24.2147450561,	-120.29454658,	10.4243664122
0.04,	-37.8903556928,	-4.71599735144,	0,	3436.06061069,	-4788.69618321,	9.85404580153,	18.2883474384,	-122.991851633,	9.85404580153
0.04,	-37.8903556928,	-4.71599735144,	0,	3432.47499237,	-4796.32164885,	9.28372519084,	12.5990057254,	-125.581264485,	9.28372519084
0.04,	31.3780400476,	-8.62277668401,	0,	3427.00235115,	-4804.96421374,	8.71340458015,	8.09643152573,	-129.199787263,	8.71340458015
0.04,	31.3780400476,	-8.62277668401,	0,	3421.52970992,	-4813.60677863,	8.14308396947,	3.77396029408,	-132.67356913,	8.14308396947
0.04,	-31.8418455574,	-38.1213799858,	0,	3423.55019847,	-4814.6661374,	7.57276335878,	4.28899706766,	-129.908465992,	7.57276335878
0.04,	-31.8418455574,	-38.1213799858,	0,	3425.57068702,	-4815.72549618,	7.00244274809,	4.78343237029,	-127.253966979,	7.00244274809
0.04,	-31.8418455574,	-38.1213799858,	0,	3427.59117557,	-4816.78485496,	6.43212213741,	5.25809026082,	-124.705647927,	6.43212213741
0.04,	-13.0533545972,	-45.9715842896,	0,	3432.41899237,	-4819.48665649,	5.86180152672,	9.16033658863,	-124.150014847,	5.86180152672
0.04,	-13.0533545972,	-45.9715842896,	0,	3437.24680916,	-4822.18845802,	5.29148091603,	12.9064930633,	-123.61660709,	5.29148091603
0.04,	53.3003616517,	-34.3795841318,	0,	3434.48958779,	-4822.39285496,	4.72116030534,	11.8753152878,	-120.24334724,	4.72116030534
0.04,	53.3003616517,	-34.3795841318,	0,	3431.73236641,	-4822.59725191,	4.15083969466,	10.8853846233,	-117.005017785,	4.15083969466
0.04,	26.0054191745,	28.1057817786,	0,	3430.38064122,	-4826.08928244,	3.58051908397,	10.1925298221,	-114.552935115,	3.58051908397
0.04,	26.0054191745,	28.1057817786,	0,	3429.02891603,	-4829.58131298,	3.01019847328,	9.527389213,	-112.198935753,	3.01019847328
0.04,	26.0054191745,	28.1057817786,	0,	3427.67719084,	-4833.07334351,	2.4398778626,	8.88885422825,	-109.939096364,	2.4398778626
0.04,	-24.8917166569,	23.9401043792,	0,	3435.24027481,	-4836.88476336,	1.86955725191,	14.7981920035,	-108.242891388,	1.86955725191
0.04,	-24.8917166569,	23.9401043792,	0,	3442.80335878,	-4840.69618321,	1.29923664122,	20.4711562678,	-106.614534611,	1.29923664122
0.04,	39.7227806954,	-26.367242834,	0,	3435.04827481,	-4841.23248855,	0.728916030536,	13.7963406342,	-103.919496069,	0.728916030536
0.04,	39.7227806954,	-26.367242834,	0,	3427.29319084,	-4841.76879389,	0.158595419849,	7.38851762598,	-101.33225907,	0.158595419849
0.04,	-4.07504701062,	5.82431378839,	0,	3437.82299237,	-4845.90326718,	-0.411725190838,	17.0385845062,	-101.015090507,	-0.411725190838
0.04,	-4.07504701062,	5.82431378839,	0,	3448.35279389,	-4850.03774046,	-0.982045801525,	26.3026487111,	-100.710608686,	-0.982045801525
0.04,	-4.07504701062,	5.82431378839,	0,	3458.88259542,	-4854.17221374,	-1.55236641221,	35.1961503479,	-100.418306138,	-1.55236641221
0.04,	2.60122240467,	21.5102382532,	0,	3470.58003053,	-4858.30668702,	-2.1226870229,	45.1218909401,	-99.5102587136,	-2.1226870229
0.04,	2.60122240467,	21.5102382532,	0,	3482.27746565,	-4862.44116031,	-2.69300763359,	54.6506019086,	-98.6385331861,	-2.69300763359
0.04,	5.71331614866,	-64.9014525116,	0,	3484.68207634,	-4866.57563359,	-3.26332824427,	55.0015367378,	-101.25814431,	-3.26332824427
0.04,	5.71331614866,	-64.9014525116,	0,	3487.08668702,	-4870.71010687,	-3.83364885496,	55.3384341737,	-103.772970989,	-3.83364885496
0.04,	32.0411678878,	-38.2391020522,	0,	3497.0848855,	-4874.84458015,	-4.40396946565,	64.0048140567,	-105.120710583,	-4.40396946565
0.04,	32.0411678878,	-38.2391020522,	0,	3507.08308397,	-4878.97905344,	-4.97429007633,	72.3245387443,	-106.414540593,	-4.97429007633
0.04,	32.0411678878,	-38.2391020522,	0,	3517.08128244,	-4883.11352672,	-5.54461068702,	80.3114744444,	-107.656617403,	-5.54461068702
0.04,	-12.9828963059,	18.3492233384,	0,	3518.08864122,	-4887.248,	-6.11493129771,	77.5467640418,	-106.585478124,	-6.11493129771
0.04,	-12.9828963059,	18.3492233384,	0,	3519.096,	-4891.38247328,	-6.6852519084,	74.8926420554,	-105.557184417,	-6.6852519084
0.04,	18.7793213272,	23.4729169535,	0,	3512.68259542,	-4895.51694656,	-15.7795419847,	66.4912408293,	-104.365074713,	-15.7795419847
0.04,	18.7793213272,	23.4729169535,	0,	3506.26919084,	-4899.65141985,	-24.8738320611,	58.4258956523,	-103.220649397,	-24.8738320611
0.04,	19.2086649153,	-38.4413751923,	0,	3509.79960305,	-4903.78589313,	-34.2878167939,	60.246402148,	-104.59857278,	-34.2878167939
0.04,	19.2086649153,	-38.4413751923,	0,	3513.33001527,	-4907.92036641,	-43.7018015267,	61.9940883839,	-105.921379228,	-43.7018015267
0.04,	19.2086649153,	-38.4413751923,	0,	3516.86042748,	-4912.05483969,	-53.1157862595,	63.6718671703,	-107.191273418,	-53.1157862595
0.04,	53.1222740498,	-27.641691528,	0,	3514.85618321,	-4916.18931298,	-46.6717557252,	61.3258089417,	-107.978384493,	-46.6717557252
0.04,	53.1222740498,	-27.641691528,	0,	3512.85193893,	-4920.32378626,	-40.2277251908,	59.0735930422,	-108.734011126,	-40.2277251908
0.04,	-31.2841418463,	53.6877215412,	0,	3513.36067176,	-4924.45825954,	-36.6930076336,	55.9476671581,	-106.20623617,	-36.6930076336
0.04,	-31.2841418463,	53.6877215412,	0,	3513.86940458,	-4928.59273282,	-33.1582900763,	52.9467783094,	-103.779572213,	-33.1582900763
0.04,	-29.895331284,	-9.1286927115,	0,	3515.63584733,	-4932.72720611,	-26.5915114504,	51.3288789638,	-103.962631384,	-26.5915114504
0.04,	-29.895331284,	-9.1286927115,	0,	3517.40229008,	-4936.86167939,	-20.0247328244,	49.7756955921,	-104.138368188,	-20.0247328244
0.04,	-29.895331284,	-9.1286927115,	0,	3519.16873282,	-4940.99615267,	-13.4579541985,	48.2846395552,	-104.30707552,	-13.4579541985
0.04,	24.1781493519,	-20.2677712918,	0,	3520.93517557,	-4945.13062595,	-18.3934656489,	49.0161649852,	-104.914597702,	-18.3934656489
0.04,	24.1781493519,	-20.2677712918,	0,	3522.70161832,	-4949.26509924,	-23.3289770992,	49.7184293981,	-105.497818997,	-23.3289770992
0.04,	-33.4520119477,	-39.5535949603,	0,	3524.46806107,	-4953.39957252,	-16.849221374,	48.0873967824,	-106.829144387,	-16.849221374
0.04,	-33.4520119477,	-39.5535949603,	0,	3526.23450382,	-4957.5340458,	-10.3694656489,	46.5216054714,	-108.107216761,	-10.3694656489
0.04,	-33.4520119477,	-39.5535949603,	0,	3528.00094656,	-4961.66851908,	-13.6414656489,	45.0184458128,	-109.33416624,	-13.6414656489
0.04,	42.3430868985,	37.5020115848,	0,	3529.76738931,	-4965.80299237,	-16.9134656489,	46.6072164944,	-107.429813478,	-16.9134656489
0.04,	42.3430868985,	37.5020115848,	0,	3531.53383206,	-4969.93746565,	-20.1854656489,	48.1324363487,	-105.601634827,	-20.1854656489
0.04,	49.1092545308,	-22.5368564781,	0,	3533.30027481,	-4974.07193893,	-29.3035725191,	49.8672941141,	-106.248138044,	-29.3035725191
0.04,	49.1092545308,	-22.5368564781,	0,	3535.06671756,	-4978.20641221,	-38.4216793893,	51.532757569,	-106.868781132,	-38.4216793893
0.04,	-61.1246761383,	-28.6852307797,	0,	3536.83316031,	-4982.3408855,	-43.9327633588,	48.7222452589,	-107.71053347,	-43.9327633588
0.04,	-61.1246761383,	-28.6852307797,	0,	3538.59960305,	-4986.47535878,	-49.4438473282,	46.0241534411,	-108.518615713,	-49.4438473282
0.04,	-61.1246761383,	-28.6852307797,	0,	3540.3660458,	-4990.60983206,	-54.9549312977,	43.4339852961,	-109.294374667,	-54.9549312977
0.04,	-61.5641903944,	-11.044947974,	0,	3542.13248855,	-5002.55987786,	-56.6244885496,	40.9298433067,	-116.836441569,	-56.6244885496
0.04,	-61.5641903944,	-11.044947974,	0,	3543.8989313,	-5014.50992366,	-58.2940458015,	38.5258669968,	-124.076825794,	-58.2940458015
0.04,	-24.0304981864,	59.3089606621,	0,	3545.66537405,	-5018.39401527,	-58.8643664122,	37.7193974276,	-120.470122275,	-58.8643664122
0.04,	-24.0304981864,	59.3089606621,	0,	3547.43181679,	-5022.27810687,	-59.4346870229,	36.9451866412,	-117.007686896,	-59.4346870229
0.04,	-57.1289557521,	32.7521603296,	0,	3549.19825954,	-5028.96250382,	-60.0050076336,	34.8780059837,	-117.434314076,	-60.0050076336
0.04,	-57.1289557521,	32.7521603296,	0,	3550.96470229,	-5035.64690076,	-60.5753282443,	32.8935125524,	-117.843876169,	-60.5753282443
0.04,	-57.1289557521,	32.7521603296,	0,	3552.73114504,	-5042.33129771,	-61.145648855,	30.9883988584,	-118.237055777,	-61.145648855
0.04,	38.3506302527,	-48.2706629787,	0,	3554.49758779,	-5043.36928244,	-61.7159694656,	32.9786731523,	-116.434865409,	-61.7159694656
0.04,	38.3506302527,	-48.2706629787,	0,	3556.26403053,	-5044.40726718,	-62.2862900763,	34.8893364745,	-114.704762655,	-62.2862900763
0.04,	-20.5939901284,	-54.0606797624,	0,	3558.03047328,	-5054.18601527,	-62.856610687,	34.3657884486,	-121.666597507,	-62.856610687
0.04,	-20.5939901284,	-54.0606797624,	0,	3559.79691603,	-5063.96476336,	-63.4269312977,	33.8631823437,	-128.349958966,	-63.4269312977
0.04,	-9.36964628769,	-37.3565176175,	0,	3561.56335878,	-5069.98564885,	-63.9972519084,	33.8296542366,	-130.490271388,	-63.9972519084
0.04,	-9.36964628769,	-37.3565176175,	0,	3563.32980153,	-5076.00653435,	-64.5675725191,	33.7974672538,	-132.544971313,	-64.5675725191
0.04,	-9.36964628769,	-37.3565176175,	0,	3565.09624427,	-5082.02741985,	-65.1378931298,	33.7665677503,	-134.517483242,	-65.1378931298
0.04,	27.9669065483,	-21.5623656461,	0,	3566.86268702,	-5093.83364885,	-65.7082137405,	35.2303663404,	-141.333258385,	-65.7082137405
0.04,	27.9669065483,	-21.5623656461,	0,	3568.62912977,	-5105.63987786,	-66.2785343511,	36.6356129869,	-147.876402523,	-66.2785343511
0.04,	41.663552981,	-17.2014446165,	0,	3570.39557252,	-5103.92610687,	-66.8488549618,	38.5325156248,	-141.004184054,	-66.8488549618
0.04,	41.663552981,	-17.2014446165,	0,	3572.16201527,	-5102.21233588,	-67.4191755725,	40.3535421572,	-134.406854324,	-67.4191755725
0.04,	-30.9321883968,	-33.9900405305,	0,	3573.92845802,	-5107.92726718,	-67.9894961832,	39.1978979732,	-135.876515818,	-67.9894961832
0.04,	-30.9321883968,	-33.9900405305,	0,	3575.69490076,	-5113.64219847,	-68.5598167939,	38.0884795566,	-137.287390852,	-68.5598167939
0.04,	-30.9321883968,	-33.9900405305,	0,	3577.46134351,	-5119.35712977,	-69.1301374046,	37.0234378766,	-138.641830885,	-69.1301374046
0.04,	41.2283216996,	-37.7978760151,	0,	3582.26900763,	-5121.32061069,	-69.7004580153,	41.8069907868,	-136.49301437,	-69.7004580153
0.04,	41.2283216996,	-37.7978760151,	0,	3587.07667176,	-5123.2840916,	-70.270778626,	46.3992015806,	-134.430150515,	-70.270778626
0.04,	81.4083225277,	6.76242903083,	0,	3593.90112977,	-5120.86925191,	-70.8410992366,	54.3510461131,	-126.464201226,	-70.8410992366
0.04,	81.4083225277,	6.76242903083,	0,	3600.72558779,	-5118.45441221,	-71.4114198473,	61.9848168643,	-118.816889909,	-71.4114198473
0.04,	32.1965613933,	-49.386859127,	0,	3609.79890076,	-5125.3391145,	-71.981740458,	69.5036671035,	-122.649002876,	-71.981740458
0.04,	32.1965613933,	-49.386859127,	0,	3618.87221374,	-5132.22381679,	-72.5520610687,	76.7217633331,	-126.327831325,	-72.5520610687
0.04,	32.1965613933,	-49.386859127,	0,	3627.94552672,	-5139.10851908,	-73.1223816794,	83.6511357135,	-129.859506636,	-73.1223816794
0.04,	17.0366379586,	-42.9565271275,	0,	3622.6231145,	-5145.21032061,	-73.6927022901,	75.8770400781,	-132.241116921,	-73.6927022901
0.04,	17.0366379586,	-42.9565271275,	0,	3617.30070229,	-5151.31212214,	-74.2630229008,	68.4139082682,	-134.527462795,	-74.2630229008
0.04,	1.85495334153,	-8.30745155633,	0,	3613.53737405,	-5149.20812214,	-74.8333435114,	62.1387549566,	-127.458822345,	-74.8333435114
0.04,	1.85495334153,	-8.30745155633,	0,	3609.7740458,	-5147.10412214,	-75.4036641221,	56.1146077775,	-120.672927514,	-75.4036641221
0.04,	40.2269172438,	-34.748066174,	0,	3612.97071756,	-5146.41141985,	-75.9739847328,	58.5479050416,	-116.570938862,	-75.9739847328
0.04,	40.2269172438,	-34.748066174,	0,	3616.16738931,	-5145.71871756,	-76.5443053435,	60.8838704152,	-112.633029756,	-76.5443053435
0.04,	40.2269172438,	-34.748066174,	0,	3619.36406107,	-5145.02601527,	-77.1146259542,	63.1263971739,	-108.852637014,	-77.1146259542
0.04,	41.188788247,	41.6389144819,	0,	3613.18668702,	-5139.26033588,	-77.6849465649,	56.3186137328,	-97.2979227403,	-77.6849465649
0.04,	41.188788247,	41.6389144819,	0,	3607.00931298,	-5133.49465649,	-78.2552671756,	49.7831416294,	-86.2053970377,	-78.2552671756
0.04,	34.1018239953,	18.6844642814,	0,	3600.52720611,	-5131.41203053,	-78.8255877863,	42.9330663286,	-80.0104816689,	-78.8255877863
0.04,	34.1018239953,	18.6844642814,	0,	3594.04509924,	-5129.32940458,	-79.3959083969,	36.3569940399,	-74.0633629149,	-79.3959083969
0.04,	10.214305474,	-2.25059249612,	0,	3587.18070229,	-5125.30265649,	-79.9662290076,	28.7214654285,	-67.3251739302,	-79.9662290076
0.04,	10.214305474,	-2.25059249612,	0,	3580.31630534,	-5121.2759084,	-80.5365496183,	21.3913579617,	-60.8565125049,	-80.5365496183
0.04,	10.214305474,	-2.25059249612,	0,	3574.08244275,	-5116.55664122,	-81.106870229,	14.9597677705,	-53.981779216,	-81.106870229
0.04,	13.9951070805,	75.0749658942,	0,	3567.84858015,	-5111.83737405,	-81.6771908397,	8.93667325134,	-44.289012923,	-81.6771908397
0.04,	13.9951070805,	75.0749658942,	0,	3561.61471756,	-5107.11810687,	-82.2475114504,	3.1545025129,	-34.9839572818,	-82.2475114504
0.04,	71.728811096,	-12.0070763103,	0,	3572.81077863,	-5105.84555725,	-82.8178320611,	16.6456934822,	-32.8432344093,	-82.8178320611
0.04,	71.728811096,	-12.0070763103,	0,	3584.00683969,	-5104.57300763,	-83.3881526718,	29.5972368127,	-30.7881404518,	-83.3881526718
0.04,	-4.84994864305,	-66.0288656879,	0,	3594.02427481,	-5116.59236641,	-83.9584732824,	37.8360871044,	-43.7363538887,	-83.9584732824
0.04,	-4.84994864305,	-66.0288656879,	0,	3604.04170992,	-5128.61172519,	-84.5287938931,	45.7453833844,	-56.1666387882,	-84.5287938931
0.04,	-4.84994864305,	-66.0288656879,	0,	3600.13914504,	-5140.2460458,	-85.0991145038,	39.9751078132,	-67.7300756504,	-85.0991145038
0.04,	-50.3943894806,	-39.2829156523,	0,	3596.23658015,	-5151.88036641,	-85.6694351145,	32.6138656314,	-77.7611370367,	-85.6694351145
0.04,	-50.3943894806,	-39.2829156523,	0,	3592.33401527,	-5163.51468702,	-86.2397557252,	25.5470731368,	-87.3909559676,	-86.2397557252
0.04,	-30.3210282119,	-14.418501482,	0,	3585.37587786,	-5167.64916031,	-86.8100763359,	16.6325371745,	-88.4411521393,	-86.8100763359
0.04,	-30.3210282119,	-14.418501482,	0,	3578.41774046,	-5171.78363359,	-87.3803969466,	8.07458265065,	-89.4493404642,	-87.3803969466
0.04,	32.4040612264,	26.7845017499,	0,	3582.55303817,	-5175.91810687,	-87.9507175573,	13.0176475952,	-88.7690811268,	-87.9507175573
0.04,	32.4040612264,	26.7845017499,	0,	3586.68833588,	-5180.05258015,	-88.5210381679,	17.762989942,	-88.1160321629,	-88.5210381679
0.04,	-9.53139281819,	78.870900264,	0,	3594.56989313,	-5184.18705344,	-89.0913587786,	24.2375095934,	-85.4056492169,	-89.0913587786
0.04,	-9.53139281819,	78.870900264,	0,	3602.45145038,	-5188.32152672,	-89.6616793893,	30.4530484588,	-82.8036815888,	-89.6616793893
0.04,	-9.53139281819,	78.870900264,	0,	3610.33300763,	-5192.456,	-90.232,	36.4199657695,	-80.3057926659,	-90.232
0.04,	-57.4217488609,	-21.6867172265,	0,	3622.04754198,	-5196.59047328,	-90.8023206107,	43.9122501614,	-81.9301239994,	-90.8023206107
0.04,	-57.4217488609,	-21.6867172265,	0,	3633.76207634,	-5200.72494656,	-91.3726412214,	51.1048431776,	-83.4894820797,	-91.3726412214
0.04,	40.522674565,	-40.4413122174,	0,	3635.3230229,	-5204.85941985,	-91.9429618321,	52.1800651354,	-85.7366496363,	-91.9429618321
0.04,	40.522674565,	-40.4413122174,	0,	3636.88396947,	-5208.99389313,	-92.5132824427,	53.2122782149,	-87.8939304907,	-92.5132824427
0.04,	40.522674565,	-40.4413122174,	0,	3638.44491603,	-5213.12836641,	-93.0836030534,	54.2032027712,	-89.9649201109,	-93.0836030534
0.04,	-21.9444912623,	31.6147183392,	0,	3637.27364886,	-5217.26283969,	-93.6539236641,	50.0328785213,	-89.0708289241,	-93.6539236641
0.04,	-21.9444912623,	31.6147183392,	0,	3636.10238168,	-5221.39731298,	-94.2242442748,	46.0293672414,	-88.2125013847,	-94.2242442748
0.04,	-37.7913357983,	-36.005748386,	0,	3630.48042748,	-5225.53178626,	-92.061129771,	37.2794630893,	-90.0933256159,	-92.061129771
0.04,	-37.7913357983,	-36.005748386,	0,	3624.85847328,	-5229.66625954,	-89.8980152672,	28.8795551032,	-91.8989168778,	-89.8980152672
0.04,	-4.12100623446,	36.9281427264,	0,	3621.66644275,	-5233.80073282,	-99.312,	24.4951833367,	-90.7149288448,	-99.312
0.04,	-4.12100623446,	36.9281427264,	0,	3618.47441221,	-5237.93520611,	-108.725984733,	20.2861864409,	-89.5783003331,	-108.725984733
0.04,	-4.12100623446,	36.9281427264,	0,	3615.28238168,	-5242.06967939,	-118.139969466,	16.2455494209,	-88.4871369619,	-118.139969466
0.04,	4.30228573152,	17.3766131111,	0,	3616.39019847,	-5246.20415267,	-128.034564885,	16.8313229955,	-88.2216813101,	-128.034564885
0.04,	4.30228573152,	17.3766131111,	0,	3617.49801527,	-5250.33862595,	-137.929160305,	17.3936656271,	-87.9668438844,	-137.929160305
0.04,	32.4897748494,	-27.4140206904,	0,	3618.75850382,	-5254.47309924,	-147.054290076,	19.2075790036,	-89.5138253078,	-147.054290076
0.04,	32.4897748494,	-27.4140206904,	0,	3620.01899237,	-5258.60757252,	-156.179419847,	20.9489358451,	-90.9989274742,	-156.179419847
0.04,	-11.9544434755,	12.0776857231,	0,	3619.63887023,	-5262.7420458,	-163.82821374,	19.2678834203,	-90.8449572975,	-163.82821374
0.04,	-11.9544434755,	12.0776857231,	0,	3619.25874809,	-5266.87651908,	-171.477007634,	17.6540730926,	-90.6971459278,	-171.477007634
0.04,	-11.9544434755,	12.0776857231,	0,	3618.87862595,	-5271.01099237,	-179.125801527,	16.104815178,	-90.5552470129,	-179.125801527
0.04,	56.8996969106,	32.1910617065,	0,	3614.67285496,	-5275.14546565,	-184.670473282,	13.6990702946,	-89.6144890153,	-184.670473282
0.04,	56.8996969106,	32.1910617065,	0,	3610.46708397,	-5279.27993893,	-190.215145038,	11.3895552066,	-88.7113613375,	-190.215145038
0.04,	56.6097486564,	-33.3767112592,	0,	3611.89429008,	-5283.41441221,	-182.321343511,	14.5684808072,	-90.4670696856,	-182.321343511
0.04,	56.6097486564,	-33.3767112592,	0,	3613.32149618,	-5287.5488855,	-174.427541985,	17.6202493837,	-92.1525496996,	-174.427541985
0.04,	44.5899570246,	-33.0501090578,	0,	3619.76641221,	-5291.68335878,	-180.450687023,	24.8861570787,	-93.7575464251,	-180.450687023
0.04,	44.5899570246,	-33.0501090578,	0,	3626.21132824,	-5295.81783206,	-186.473832061,	31.8614284658,	-95.2983432816,	-186.473832061
0.04,	44.5899570246,	-33.0501090578,	0,	3632.65624427,	-5299.95230534,	-192.496977099,	38.5576889975,	-96.7775082638,	-192.496977099
0.04,	-1.94157002312,	35.775113576,	0,	3634.42268702,	-5304.08677863,	-201.958900763,	38.6335036748,	-95.4444977413,	-201.958900763
0.04,	-1.94157002312,	35.775113576,	0,	3636.18912977,	-5308.22125191,	-211.420824427,	38.7062857651,	-94.1648076398,	-211.420824427
0.04,	-8.38107426589,	77.579538034,	0,	3637.95557252,	-5312.35572519,	-212.518778626,	38.518576402,	-91.264128164,	-212.518778626
0.04,	-8.38107426589,	77.579538034,	0,	3639.72201527,	-5316.49019847,	-213.616732824,	38.3383754135,	-88.4794758672,	-213.616732824
0.04,	-31.2330869049,	-50.7210655495,	0,	3641.48845802,	-5320.62467176,	-207.201709924,	37.2513019589,	-90.9382338056,	-207.201709924
0.04,	-31.2330869049,	-50.7210655495,	0,	3643.25490076,	-5324.75914504,	-200.786687023,	36.2077114425,	-93.2986414265,	-200.786687023
0.04,	-31.2330869049,	-50.7210655495,	0,	3645.02134351,	-5328.89361832,	-194.371664122,	35.2058645468,	-95.5646327426,	-194.371664122
